,series_1,series_2,series_3
2020-05-11,0.6811727819690221,4.611717610568565,7.623405186152969
2020-05-12,6.49446447997766,4.159449073879319,1.4273716925297855
2020-05-13,5.239769819155886,0.25601012835473685,9.36611796483205
2020-05-14,-2.6327474295647546,-0.3423492184717648,5.698652913640182
2020-05-15,-3.620667867289612,-5.020557663712294,10.476633106816506
2020-05-16,-3.2742740677677706,-12.99951322821455,-3.1970358484492394
2020-05-17,-4.302413915306754,-5.880102860434089,-1.3733614640251555
2020-05-18,-4.4003278511050015,-1.1170597642041713,1.2522014080375208
2020-05-19,-1.651604970248055,-3.3245266576614365,3.295413240804018
2020-05-20,-7.612438559259376,-3.299971555227745,-0.1772569670886659
2020-05-21,-9.343111500284781,-2.1247316947949333,-2.4105140199519774
2020-05-22,-10.70692419143923,-5.63953015816599,6.615375758547034
2020-05-23,-8.705267686543156,-4.389495098982699,7.199551209982915
2020-05-24,-6.327956912024125,-6.09471353571919,1.333071151740568
2020-05-25,-0.8634182090384748,-3.5693510050347688,13.43127654614684
2020-05-26,-5.592770316741437,1.4400114318920902,14.581751070715196
2020-05-27,-2.419333359870833,5.4732865264301775,12.055405902775675
2020-05-28,-1.5186822982967358,2.922668501505576,14.111605874278068
2020-05-29,3.1819951907610036,4.186361752007992,18.661383738348707
2020-05-30,8.360513787527976,8.26727667471651,14.746857458785177
2020-05-31,2.646069699988767,12.976840674350747,21.2751074001726
2020-06-01,4.791750190487193,8.484305228547477,13.946847911506508
2020-06-02,10.728480567490696,8.206360616598856,30.034307665669274
2020-06-03,11.95583176788944,17.002072719452205,21.447500929105015
2020-06-04,16.993197616140293,17.298166080223808,37.46943571783114
2020-06-05,15.944169616875943,22.33073654244784,31.3444100755269
2020-06-06,15.633543474168954,26.001659923841096,33.798969121224566
2020-06-07,19.941897205952355,27.186740469653582,33.6483170212539
2020-06-08,23.050311154862545,35.86560318529813,36.64333180728354
2020-06-09,24.00568011681889,33.768742740938585,45.48164383921818
2020-06-10,24.726104386161094,35.239097097751525,28.97552853539993
2020-06-11,27.412750561847076,37.635949367958624,46.412969379513406
2020-06-12,28.750009360511296,32.51486953270712,42.56170161841034
2020-06-13,30.126613156257825,40.72376753840032,35.71142654872022
2020-06-14,28.919281818699105,37.206547713478365,36.01731870579207
2020-06-15,27.257103490890387,39.79430386630976,47.64986636662354
2020-06-16,28.12264672141257,33.45640597006731,35.114942353670955
2020-06-17,30.56098891579073,31.147094523227786,33.01440561101202
2020-06-18,25.148028136696077,38.34950233682161,41.70713248731755
2020-06-19,47.37699267279944,61.5494734934684,68.45942399341254
2020-06-20,37.0724029280907,45.83624527653085,48.8781200020471
2020-06-21,29.443522500494492,34.36645526382152,39.84010358666383
2020-06-22,26.124716614820137,32.63940737430079,24.046861934899006
2020-06-23,21.881479319166782,22.414413923795166,30.971845604773012
2020-06-24,19.774992271869205,29.650474229570833,28.23752518862438
2020-06-25,14.437037874732278,18.334256134897743,23.28001301918018
2020-06-26,17.558293023907687,20.880209296182862,19.873070605287616
2020-06-27,15.19411601095127,14.791104205718115,23.365363953031686
2020-06-28,16.711201262393313,15.157100239806361,13.025651920915621
2020-06-29,8.479866420196723,8.443259866637625,5.322164182819307
2020-06-30,7.55074384131705,6.9929864682885,10.0577820656716
2020-07-01,5.444030997267293,5.0269768893425475,14.952487211507705
2020-07-02,6.550137968681343,-1.0484437373715902,-0.6824952761325394
2020-07-03,0.46644409458074854,2.506224904921941,0.3053452770132321
2020-07-04,-0.5282744681742257,-3.916930422838962,2.068019183705019
2020-07-05,-1.485560617145814,-4.88928319059408,-1.354358035084128
2020-07-06,-4.084134112089588,-9.162657365654589,-6.488119056649682
2020-07-07,-6.995765608531474,-15.864107661432126,1.865183360603572
2020-07-08,-6.614768885398278,-8.94590248433241,6.568996688861919
2020-07-09,-5.427890193129603,-0.9437546700659762,-2.8453016673485987
2020-07-10,-11.177052299761487,-6.903438328322723,-7.492255636571548
2020-07-11,-8.817181866213616,-9.744701329671678,-9.849693510348267
2020-07-12,-10.992590161984166,-10.362740985909205,-1.2903283161155945
2020-07-13,-6.348250846673055,-8.871799237842618,3.3879994570568863
2020-07-14,-12.522802869888407,-6.258768282917779,1.9625773551324457
2020-07-15,-9.601230200560233,-10.903207294749029,1.447285455593741
2020-07-16,-6.505753238229988,-1.7570064847926368,0.6937002421244878
2020-07-17,-2.578372128464451,-1.3839936942749516,0.5085879640133717
2020-07-18,-5.181080377785776,0.5773715165877435,10.956017194757045
2020-07-19,-4.8524726480289955,1.8058249293574982,13.582662997251923
2020-07-20,2.6345844371453673,2.750542620816344,5.409731635927852
2020-07-21,-3.4854785067439886,7.420653540255638,21.336171673229828
2020-07-22,-3.327076230115935,9.74532334319275,19.470999684886486
2020-07-23,4.994280199135767,9.257850172699248,25.49545276013998
2020-07-24,4.853580166845278,11.222521130052343,16.204360005301123
2020-07-25,5.753483524988656,16.153609169544417,18.47626714316299
2020-07-26,11.992610704248978,23.593268884243027,25.932177144914107
2020-07-27,12.990719028397972,16.875438072624238,30.81759408627351
2020-07-28,13.115158241334843,18.53509323944275,38.25353927444313
2020-07-29,13.367323124805598,26.196914840106537,35.31439168480075
2020-07-30,20.284562997956684,27.87092614668959,32.750027501857
2020-07-31,21.433352945425046,30.098782691069122,30.63635866884902
2020-08-01,21.165398969530823,31.898843608506755,41.16634616946702
2020-08-02,27.059892496232763,31.643846465198656,32.49473799897827
2020-08-03,21.27504279943744,38.28359954337744,43.840814636555976
2020-08-04,21.063885910447475,28.769377421548413,35.76772087573117
2020-08-05,23.64108318082165,31.66753214408268,43.432766226716694
2020-08-06,25.52033855726403,34.0755669535041,38.99169971019638
2020-08-07,26.297857413278077,28.70377475796733,34.662615678164116
2020-08-08,24.998118815074154,32.88761030021087,31.88234135098057
2020-08-09,25.966033764007218,37.957692770290095,31.19924617018988
2020-08-10,21.534014718336714,31.312440601575272,32.75285411171453
2020-08-11,26.919048801475743,30.448353810592018,29.356057051925465
2020-08-12,22.19625709036648,23.753064443120685,24.416174847533913
2020-08-13,23.627759554699082,23.804357511645108,23.93038400259016
2020-08-14,20.253405826307862,22.32636732873859,22.531045175859486
2020-08-15,18.77990904793152,20.06951714426137,10.74154018611337
2020-08-16,17.1550973929091,22.696168583598237,18.997035709224946
2020-08-17,14.86153404515753,17.639979912399795,10.347451704258145
2020-08-18,13.213116344470345,9.444658135805208,7.006058085620993
2020-08-19,12.643119654700584,11.074611725021974,2.204087383330484
2020-08-20,7.8180482019032125,9.115599036107689,-0.7267325828750746
2020-08-21,6.812567941387206,8.474520876326968,-1.264911440620101
2020-08-22,2.799784855873381,7.268142373669118,-0.7876898594686881
2020-08-23,4.243451556419247,-3.6489225951941444,8.266561096769479
2020-08-24,-2.657794408166443,-5.320695875417568,-3.888186366192595
2020-08-25,1.1866890910002632,-8.899957794399203,-2.549431069658913
2020-08-26,-4.798532553475676,-7.494531802085261,-2.953242219055772
2020-08-27,-9.562595189007457,-6.880921213182036,-5.122381253377885
2020-08-28,-7.32624145527817,-6.568888291935096,-6.742534602370575
2020-08-29,-10.332257142419454,-11.066477248886223,-11.825538659962142
2020-08-30,-7.739091106859055,-12.603034302674894,-1.0009802932715406
2020-08-31,-11.83668255260025,-11.509029899457477,0.6417798817411944
2020-09-01,-11.768738417200845,-14.775447213869228,-13.310262485099463
2020-09-02,-15.226575399205018,-5.13520158295008,-9.79855218923566
2020-09-03,-11.810117868909668,-16.439729336386897,-5.648016117984893
2020-09-04,-15.948053216559654,-9.794751954036995,-7.1217560184837625
2020-09-05,-13.386378688127296,-2.702836998711245,0.5443053303011114
2020-09-06,-7.140650605205651,-7.678083388351414,-2.705693505983375
2020-09-07,-5.970504997088744,-6.551389142722039,11.236378470080805
2020-09-08,-5.464477187555845,-5.087522931531553,9.433168316131983
2020-09-09,-7.114786647730277,-2.309734387525735,7.762999454427013
2020-09-10,-3.3145863454286815,5.039951402908164,13.561175102786471
2020-09-11,-1.3615072453837895,-3.859471738634508,16.408109433287457
2020-09-12,-2.014627916425603,10.725982553341009,12.122642014594282
2020-09-13,6.110521787331395,4.019515320060336,13.64708836717636
2020-09-14,6.818001324114375,10.448854830414929,19.82159080948468
2020-09-15,6.487848681698503,12.665881974493,25.458353665557297
2020-09-16,9.216847202351234,18.582711118167264,24.824943593719986
2020-09-17,11.76374199447606,14.234161346169284,19.993914331474258
2020-09-18,8.739821555778473,23.23781473500089,25.14781288404789
2020-09-19,14.786702193479202,30.489035296902752,29.902951712688985
2020-09-20,15.663968183995761,21.863271246936982,31.444242359777327
2020-09-21,16.654822221915225,28.657165283769327,41.066427648525064
2020-09-22,19.822406348073528,27.58655637408758,28.42290148131257
2020-09-23,25.856559684293778,32.36827419230108,36.832430065568225
2020-09-24,24.373270467664987,32.12878274935032,41.243228113791915
2020-09-25,22.538206804941414,30.777109276841138,44.524337258122934
2020-09-26,25.765910046560418,34.74588839464054,33.478959659384344
2020-09-27,28.022651493318016,38.96861107311317,36.605277565032324
2020-09-28,27.09159012194354,32.43323009448519,36.11998995419053
2020-09-29,25.024045000948668,34.717472472718306,33.51771198971438
2020-09-30,23.055352376032065,27.493143794754488,30.970029361803697
2020-10-01,25.436077127749595,27.350743273104563,31.520367031738047
2020-10-02,23.870621259236493,30.345168717453685,17.711307049444414
2020-10-03,23.880387836229595,31.759887294741006,28.63849031425067
2020-10-04,21.969033176566477,26.226390917633044,24.192432594836106
2020-10-05,21.370766294423625,21.927374141569494,20.4464689080819
2020-10-06,16.13165013020409,20.522160616715684,27.127717003185772
2020-10-07,18.423342627544283,14.090867995283952,13.672597246741184
2020-10-08,13.957020864510122,17.255875648225857,12.224778239003482
2020-10-09,16.083907663781222,15.423793083335179,19.300753937011724
2020-10-10,7.802450543021656,8.535644617146525,5.485511267069211
2020-10-11,11.050601699880595,5.769067654630241,4.211615776832939
2020-10-12,5.47662274331533,5.40310610272157,3.5388698225354385
2020-10-13,1.470908651212398,0.6498102727056982,5.354609846613656
2020-10-14,-0.20991468363214216,-0.6332402146416845,0.8688125906799746
2020-10-15,-1.8061987376928181,3.8263836319592457,-6.866413651050284
2020-10-16,-1.9916505182085502,-5.535535052441762,-5.328757513867666
2020-10-17,-3.4608551198356174,-7.720665018476711,-6.86792447247497
2020-10-18,-7.402466816191029,-10.199166860650873,-5.713688134175403
2020-10-19,-7.5007789354419785,-7.18692917952497,-4.375644382785578
2020-10-20,-3.8072184707763457,-11.054289716805561,-4.768355034065285
2020-10-21,-5.591956688652887,-13.186839288124126,-13.548196551232465
2020-10-22,-9.064853501190608,-7.45028252703908,-1.9910966940240238
2020-10-23,-10.307513279212802,-7.174939878023781,-4.644985340545563
2020-10-24,-10.228194828227084,-13.107129069477075,0.7222421625147692
2020-10-25,-8.979013100425052,-16.375023436000426,-1.8473562205320198
2020-10-26,-12.160578259080316,-6.551117155844807,2.1950671365386025
2020-10-27,-9.79564051493265,-10.50126144000193,1.369968686119289
2020-10-28,-11.97401426851235,-4.401606056698902,6.77414268487428
2020-10-29,-6.2684601340978165,-11.074619668649717,5.636742548494894
2020-10-30,-4.3493555730937326,-0.2022201063239102,5.482654830519947
2020-10-31,-5.259144913007613,-4.390614785325301,17.287694918032706
2020-11-01,1.001052084994941,4.033633475414833,14.365476757871932
2020-11-02,-3.241375187634686,4.436763662095314,15.7348553785372
2020-11-03,-1.742564079113572,4.178746937392454,11.087161769538476
2020-11-04,4.070160720099686,8.63733173171479,13.687103480015152
2020-11-05,8.046644101712612,14.796838559333798,22.51806381918161
2020-11-06,11.646904197814816,15.818242586053444,24.460905198585916
2020-11-07,9.172983064818148,20.03041786365136,23.88130761347592
2020-11-08,14.710079783711175,26.94329580948306,29.11027761391106
2020-11-09,14.387973543558818,18.654296933608226,36.87516827035854
2020-11-10,16.12033464640747,30.737416504435064,35.23508620788706
2020-11-11,20.325965009310845,28.28870318241153,29.66422128017684
2020-11-12,21.575966121951712,27.17195012823094,35.07927484285824
2020-11-13,18.305930077653954,27.545393028640138,33.4623271322379
2020-11-14,26.33444584612084,32.4306581247537,35.905907423419194
2020-11-15,27.293243138343612,36.920386103448564,36.31124932479159
2020-11-16,43.87293144732178,60.522820119138714,68.25950792288565
2020-11-17,39.28511489157018,56.224745441223874,53.11020275810589
2020-11-18,32.437347208468545,37.61403308267202,45.09784251579565
2020-11-19,27.11034487281909,35.29484568638966,34.69023405278237
2020-11-20,25.270308296183718,31.013811912301197,24.445851508858794
2020-11-21,24.666067168699986,35.079182880770155,42.59954057908122
2020-11-22,25.468840989092314,35.52170950111815,37.310131602989095
2020-11-23,27.21959722732347,30.129737585350004,29.847467555663215
2020-11-24,24.784730634899866,21.825905894417467,29.429861782381778
2020-11-25,21.52004270462419,28.373616965072717,22.673419190935313
2020-11-26,22.50245133827054,26.945349197593288,31.55643547637188
2020-11-27,13.030542517659613,24.521540975186728,29.967504247045085
2020-11-28,19.848654342017415,24.56329916792833,20.770322434943463
2020-11-29,11.69261571020599,15.025374667529412,21.66739767540424
2020-11-30,12.640864415765735,17.66744337868907,15.917067355559016
2020-12-01,8.927621903120317,16.54111591015604,7.642614787229115
2020-12-02,6.437872082729814,4.931558948624889,8.89501668143153
2020-12-03,9.606162032196613,8.64749884885191,8.784747980014126
2020-12-04,4.022361579240204,3.6548867720636125,4.450167605167163
2020-12-05,3.7531350811704036,2.5431826960336825,3.4805287732282695
2020-12-06,0.9826650748067262,1.6150578328479093,2.3016058404983584
2020-12-07,0.30399202503893985,-2.913065156293001,0.908851957613731
2020-12-08,-2.2084470049302602,-5.267977417584518,0.2495100256158671
2020-12-09,-6.602337290651965,-4.669639187574448,-4.9387374765994965
2020-12-10,-3.0005056646787236,-9.285287698455608,-4.21258864702242
2020-12-11,-7.257940995621828,-10.231600954220955,-6.695393825951968
2020-12-12,-10.365035714795846,-5.578712572771664,2.0347333475021436
2020-12-13,-8.53734789019781,-11.365235664481197,-9.513257815234116
2020-12-14,-4.746175408123801,-5.911310974406593,3.664698000824849
2020-12-15,-6.209404113838456,-6.1690773756696125,5.491476501271759
2020-12-16,-8.579308823290415,-12.030656438736408,0.22168809106687992
2020-12-17,-8.128360649673276,-7.894582537393432,-7.121014514654863
2020-12-18,-7.36213463014671,-0.9960572816044149,3.2406874650892368
2020-12-19,-1.2959294611874652,-5.893668599116701,6.359524473432566
2020-12-20,-3.7245309899959054,-2.486637845081895,4.909415278062951
2020-12-21,-2.221177076290031,2.381475293207269,9.162212294596387
2020-12-22,0.6540245973847645,5.65502711108567,19.491586132717707
2020-12-23,0.7410489893890976,5.0669850345654,18.770706631101774
2020-12-24,1.6034961165495325,6.677324345188684,15.349704394299907
2020-12-25,3.7804715851701376,15.435599010113629,15.472608547743246
2020-12-26,6.18231347051096,19.190017886372253,23.02434131946318
2020-12-27,8.454896582069129,19.771676031175463,26.105598671171013
2020-12-28,12.309391691548267,19.94725975195918,31.383307343550367
2020-12-29,13.106586252403718,20.073686895045867,29.89413946539203
2020-12-30,16.749405655051337,22.698452474315687,36.19067435697939
2020-12-31,17.161833395978604,29.27438915710841,43.73911001632104
2021-01-01,19.543220567531566,31.360801069454112,41.37457380889906
2021-01-02,17.06791048838651,36.4719725757637,39.753105014475075
2021-01-03,25.010160078939986,36.213058306878125,40.65032324436933
2021-01-04,25.40247794752943,31.547023871494847,41.12330140975693
2021-01-05,28.181558792666618,40.54338650765243,47.81441545523049
2021-01-06,21.137221763217664,35.60925170556029,41.47207011798358
2021-01-07,32.621966925121654,38.243815443836986,44.25720618104825
2021-01-08,28.624084826757954,40.610585549722245,44.195748919204
2021-01-09,31.710229566911533,45.927469537493465,41.7029145476823
2021-01-10,27.37041720296327,49.04332420939701,37.70506606189434
2021-01-11,30.785372021842836,41.15018533966961,43.159778756420955
2021-01-12,26.942313304818455,37.998540710160206,40.44803999858351
2021-01-13,27.262122697671654,38.98833202799725,41.06874689264623
2021-01-14,31.77423538761736,38.61271757632995,35.41327425287801
2021-01-15,26.27846329487237,33.36846314511826,40.121876116495045
2021-01-16,25.856471957695703,37.676353700341785,30.06665564535471
2021-01-17,25.751181205957273,30.930683561221084,37.61658410956054
2021-01-18,23.311768046380752,29.402797605241002,22.16979914745017
2021-01-19,20.7848450652345,27.43725513070518,28.001805518612937
2021-01-20,19.311885164317072,24.151260470518345,25.698907867136068
2021-01-21,21.57380951194368,22.741936313776055,18.4454645133684
2021-01-22,14.327935102105638,15.799103077881991,20.646969193793502
2021-01-23,12.758770026081608,13.32008224840256,21.54703988284171
2021-01-24,12.427501591515542,9.128686852560683,6.13866125579116
2021-01-25,10.46067707542365,11.135882422362176,14.337723924020793
2021-01-26,8.611999199628242,9.747712068743596,1.158193850682114
2021-01-27,5.537120880324996,6.586385906854483,5.247716481809499
2021-01-28,0.0030939831383811622,8.13004795053832,13.589397980360978
2021-01-29,4.157507765203205,1.4141773848614596,4.083163474245343
2021-01-30,-3.139326413040255,1.8516708205624408,0.955130228096766
2021-01-31,-1.3950180250683428,-4.559121638464971,4.021474975768563
2021-02-01,-4.674201828708164,-3.4551426822789377,12.23940793683024
2021-02-02,-4.070256832428704,-0.9331925724985264,-2.423225678446552
2021-02-03,-3.8431548743483646,-0.805128532760413,0.8256472009549891
2021-02-04,-4.197884517764161,-4.136057639669863,11.023215396704956
2021-02-05,-4.067260331021708,-3.1444484831530515,13.293608706956253
2021-02-06,-1.3988486778679992,-6.698228749528686,7.1353210940432055
2021-02-07,-3.375939548622484,-2.320044907337792,4.352056725664885
2021-02-08,-4.133007925569099,2.613745952526052,18.594217609638555
2021-02-09,-0.673371343140059,3.275009674737548,18.66829074394633
2021-02-10,0.9693562599394636,4.90439392436315,17.391928316614592
2021-02-11,-2.6739511717376843,5.67699233590546,14.130626415495867
2021-02-12,2.7103498956114684,7.8503526197745535,19.457268065190103
2021-02-13,4.68464825838941,8.382585009755863,21.60974581390529
2021-02-14,4.5145568715073905,14.959258791471974,26.08516286252177
2021-02-15,10.021923839548167,16.874704490167748,32.94277977340945
2021-02-16,8.971422800237209,19.872911787179937,33.461982671751485
2021-02-17,11.727456696706463,19.730960232428252,28.758202988004
2021-02-18,13.321511741932827,17.807076395269846,40.46453409588953
2021-02-19,15.926918210862512,30.009931829921566,38.90454442533519
2021-02-20,15.800953560468956,28.092156617973906,42.564770163876894
2021-02-21,17.20642688407892,29.509755206958708,47.55526672117177
2021-02-22,25.524490547192993,36.39521911049196,39.79839804583097
2021-02-23,22.36343796973969,35.411081419574224,45.444318066905446
2021-02-24,23.816286418943076,41.560881993773734,44.965001423019686
2021-02-25,22.986469656294357,41.954548373147745,42.190691653278186
2021-02-26,27.503928264883346,43.54517635348804,50.12520065173032
2021-02-27,27.250834460705818,38.70161708739248,58.68283127994478
2021-02-28,34.31814846111186,46.954114387225594,42.64793924986862
2021-03-01,33.692543650785964,44.65448442991235,49.24987938120226
2021-03-02,30.607809890859407,42.95143227129241,51.31253470990039
2021-03-03,36.85496580260994,44.22548528348902,48.64159819557883
2021-03-04,34.13028798233457,38.13051280393081,46.72822718756367
2021-03-05,31.071674895818894,43.59217796094286,41.008315780177874
2021-03-06,25.966091287492663,38.26479271272536,45.143865510136024
2021-03-07,35.000257153870855,35.87295616956754,39.67260310239924
2021-03-08,26.307375968529286,33.65777701337277,32.35194484542429
2021-03-09,24.47027721098818,39.30476818333297,42.758501942820835
2021-03-10,28.468613204183693,32.09153374710351,39.570220964195215
2021-03-11,29.708901224615897,35.977125281917594,33.78691738495911
2021-03-12,25.69893461237874,27.49547317159753,31.959395700016746
2021-03-13,22.052107006977533,21.500795436079272,32.57643245422926
2021-03-14,20.06650715093112,20.523406399119022,26.907882059666207
2021-03-15,18.486553869515344,24.596004487610628,26.95554592627532
2021-03-16,16.146469050987676,17.87951488258503,20.106463781085424
2021-03-17,13.016532723945835,14.09639167105182,23.79225996852438
2021-03-18,10.536999189675633,13.57548942912724,17.98708077904504
2021-03-19,8.140606768830665,12.124923368416972,15.566043724133346
2021-03-20,4.7574216319387945,11.626018213413406,8.40193705115962
2021-03-21,3.8914899784862156,10.503961258645226,12.660330143005876
2021-03-22,-0.7037337557219763,3.4507727529962136,7.269501816369701
2021-03-23,1.0567103099477821,-0.9213976526207124,7.013985723322756
2021-03-24,-2.0954878924612856,0.39218210863451497,5.6777811479797045
2021-03-25,-3.4388346048661864,1.3156341163513814,4.370764145156434
2021-03-26,-1.6781493379088674,-2.9056142525843556,16.09670645544132
2021-03-27,0.17912151801228893,-3.263237041021326,13.398753682292284
2021-03-28,-1.1716192945632027,0.4288268044331748,16.116890413435367
2021-03-29,-6.397859527653944,-0.4157315580388313,5.34485361695143
2021-03-30,-5.061518949840538,0.4285144122990404,11.253926228238914
2021-03-31,-0.6978740797168224,-0.9153318092566787,7.61379830128889
2021-04-01,-3.9851549551028205,1.8350500309388837,11.471386000301827
2021-04-02,-1.5290091523742289,1.3646341323798246,12.527686309170944
2021-04-03,1.1923847250196162,8.358293010177126,22.565739211218435
2021-04-04,-0.5709045826727173,10.799561558006065,18.776865674162632
2021-04-05,3.1734283577653715,4.770158838125563,26.56162378623346
2021-04-06,1.942431745636247,9.81357107633479,27.335131684970413
2021-04-07,5.3088610480751806,10.744832534302382,36.15160877814391
2021-04-08,9.181553032594257,15.833672602943654,24.791122967430347
2021-04-09,7.345190738641237,20.18600325158586,37.456524103721655
2021-04-10,13.647705372884351,19.027568734401246,39.56899938728098
2021-04-11,14.877669441777375,23.282498478434448,34.20875171337075
2021-04-12,18.218463129391868,25.737323419899354,43.830065820360055
2021-04-13,19.684396162236006,31.802563721698608,43.536809745665
2021-04-14,24.08976369834466,33.874674297927626,43.456319321263344
